
 S matrix before diagonalization

        0.000000       -0.000000        1.000000       -0.000000        0.000000        0.000000        0.000000        0.000000       -0.000000       -0.000000        0.000000        0.000000        0.000000       -0.000000       -0.000000
        0.000000       -0.000000       -0.000000        1.000000        0.000000        0.000000       -0.000000        0.000000       -0.000000       -0.000000        0.000000        0.000000        0.000000        0.000000       -0.000000
        0.000000       -0.000000        0.000000        0.000000        1.000000        0.000000       -0.000000       -0.000000       -0.000000       -0.000000       -0.000000        0.000000        0.000000       -0.000000       -0.000000
        0.000000        0.000000        0.000000        0.000000        0.000000        1.000000       -0.000000       -0.000000        0.000000        0.000000        0.000000       -0.000000       -0.000000        0.000000        0.000000
       -0.000000        0.000000        0.000000       -0.000000       -0.000000       -0.000000        1.000000       -0.000000        0.000000        0.000000       -0.000000        0.000000       -0.000000       -0.000000        0.000000
       -0.000000        0.000000        0.000000        0.000000       -0.000000       -0.000000       -0.000000        1.000000       -0.000000        0.000000       -0.000000        0.000000       -0.000000        0.000000        0.000000
       -0.000000       -0.000000       -0.000000       -0.000000       -0.000000        0.000000        0.000000       -0.000000        1.000000        0.000000        0.000000       -0.000000       -0.000000       -0.000000       -0.000000
       -0.000000        0.000000       -0.000000       -0.000000       -0.000000        0.000000        0.000000        0.000000        0.000000        1.000000        0.000000        0.000000        0.000000       -0.000000       -0.000000
       -0.000000       -0.000000        0.000000        0.000000       -0.000000        0.000000       -0.000000       -0.000000        0.000000        0.000000        1.000000        0.000000       -0.000000       -0.000000        0.000000
       -0.000000       -0.000000        0.000000        0.000000        0.000000       -0.000000        0.000000        0.000000       -0.000000        0.000000        0.000000        1.000000        0.000000       -0.000000        0.000000
       -0.000000        0.000000        0.000000        0.000000        0.000000       -0.000000       -0.000000       -0.000000       -0.000000        0.000000       -0.000000        0.000000        1.000000        0.000000       -0.000000
        0.000000        0.000000       -0.000000        0.000000       -0.000000        0.000000       -0.000000        0.000000       -0.000000       -0.000000       -0.000000       -0.000000        0.000000        1.000000       -0.000000
       -0.000000       -0.000000       -0.000000       -0.000000       -0.000000        0.000000        0.000000        0.000000       -0.000000       -0.000000        0.000000        0.000000       -0.000000       -0.000000        1.000000

 S 1/2 matrix 

        6.454844        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000
        0.000000        2.662004        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000
        0.000000        0.000000        2.643679        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000
        0.000000        0.000000        0.000000        2.643679        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000
        0.000000        0.000000        0.000000        0.000000        2.643679        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000
        0.000000        0.000000        0.000000        0.000000        0.000000        1.224745        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000
        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        1.224745        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000
        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        1.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000
        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        1.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000
        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        1.000000        0.000000        0.000000        0.000000        0.000000        0.000000
        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.996814        0.000000        0.000000        0.000000        0.000000
        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.733844        0.000000        0.000000        0.000000
        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.733844        0.000000        0.000000
        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.733844        0.000000
        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        0.534894

 X matrix

        1.072942        0.475753       -0.397434        0.000000        0.000000        0.000000       -0.000000       -0.000000       -0.000000       -0.067725       -0.000000       -0.000000       -0.067725        0.000000       -0.067725
        0.475753        4.578902       -2.111642       -0.000000       -0.000000        0.000000        0.000000        0.000000       -0.000000       -0.913838       -0.000000       -0.000000       -0.913838        0.000000       -0.913838
       -0.397434       -2.111642        3.045777        0.000000        0.000000        0.000000       -0.000000        0.000000       -0.000000       -0.132789        0.000000        0.000000       -0.132789       -0.000000       -0.132789
        0.000000       -0.000000        0.000000        1.688762        0.000000        0.000000       -0.954918       -0.000000       -0.000000       -0.000000        0.000000        0.000000        0.000000        0.000000       -0.000000
        0.000000       -0.000000        0.000000        0.000000        1.688762        0.000000       -0.000000       -0.954918       -0.000000       -0.000000       -0.000000        0.000000        0.000000       -0.000000       -0.000000
        0.000000        0.000000        0.000000        0.000000        0.000000        1.688762       -0.000000       -0.000000       -0.954918        0.000000        0.000000       -0.000000       -0.000000        0.000000       -0.000000
       -0.000000        0.000000       -0.000000       -0.954918       -0.000000       -0.000000        1.688761        0.000000        0.000000        0.000000       -0.000000        0.000000       -0.000000       -0.000000        0.000000
       -0.000000        0.000000        0.000000       -0.000000       -0.954918       -0.000000        0.000000        1.688761       -0.000000        0.000000        0.000000        0.000000       -0.000000        0.000000        0.000000
       -0.000000       -0.000000       -0.000000       -0.000000       -0.000000       -0.954918        0.000000       -0.000000        1.688761        0.000000        0.000000        0.000000       -0.000000       -0.000000        0.000000
       -0.067725       -0.913838       -0.132789       -0.000000       -0.000000        0.000000        0.000000        0.000000        0.000000        1.466808        0.000000        0.000000        0.242063       -0.000000        0.242063
       -0.000000       -0.000000        0.000000        0.000000       -0.000000        0.000000       -0.000000        0.000000        0.000000        0.000000        1.000000        0.000000       -0.000000       -0.000000        0.000000
       -0.000000       -0.000000        0.000000        0.000000        0.000000       -0.000000        0.000000        0.000000        0.000000        0.000000        0.000000        1.000000        0.000000       -0.000000        0.000000
       -0.067725       -0.913838       -0.132789        0.000000        0.000000       -0.000000       -0.000000       -0.000000       -0.000000        0.242063       -0.000000        0.000000        1.466808        0.000000        0.242063
        0.000000        0.000000       -0.000000        0.000000       -0.000000        0.000000       -0.000000        0.000000       -0.000000       -0.000000       -0.000000       -0.000000        0.000000        1.000000       -0.000000
       -0.067725       -0.913838       -0.132789       -0.000000       -0.000000       -0.000000        0.000000        0.000000        0.000000        0.242063        0.000000        0.000000        0.242063       -0.000000        1.466808
